2,147,8
2,148,8
2,149,8
2,150,8
2,151,8
2,152,7
2,153,6
2,154,7
2,155,8
2,156,7
2,157,8
2,158,8
2,159,8
2,160,7
2,161,7
2,162,9
2,163,6
2,164,9
2,165,8
2,166,7
2,167,7
2,168,8
2,169,8
2,170,8
2,171,8
2,172,7
2,173,8
2,174,8
2,175,9
2,176,7
2,177,7
2,178,8
2,179,8
2,180,7
2,181,8
2,182,9
2,183,8
2,184,7
2,185,7
2,186,8
2,187,7
2,188,7
2,189,8
2,190,8
2,191,7
2,192,8
2,193,8
2,194,9
2,195,9
2,196,8
2,197,8
2,198,8
2,199,7
3,1,4
3,2,3
3,3,0
3,4,1
3,5,5
3,6,6
3,7,7
3,8,5
3,9,5
3,10,2
3,11,1
3,12,1
3,13,2
3,14,3
3,15,4
3,16,5
3,17,6
3,18,6
3,19,6
3,20,4
3,21,3
3,22,1
3,23,1
3,24,3
3,25,4
3,26,5
3,27,5
3,28,5
3,29,5
3,30,7
3,31,6
3,32,5
3,33,4
3,34,2
3,35,2
3,36,3
3,37,2
3,38,4
3,39,4
3,40,4
3,41,4
3,42,6
3,43,6
3,44,5
3,45,4
3,46,3
3,47,3
3,48,3
3,49,4
3,50,3
3,51,3
3,52,3
3,53,5
3,54,5
3,55,4
3,56,6
3,57,5
3,58,4
3,59,5
3,60,5
3,61,4
3,62,4
3,63,3
3,64,3
3,65,2
3,66,3
3,67,2
3,68,3
3,69,4
3,70,5
3,71,4
3,72,5
3,73,5
3,74,4
3,75,5
3,76,5
3,77,5
3,78,4
3,79,3
3,80,4
3,81,4
3,82,3
3,83,4
3,84,3
3,85,4
3,86,4
3,87,5
3,88,4
3,89,3
3,90,5
3,91,5
3,92,5
3,93,4
3,94,5
3,95,6
3,96,6
3,97,5
3,98,4
3,99,5
3,100,4
3,101,4
3,102,3
3,103,4
3,104,5
3,105,4
3,106,5
3,107,5
3,108,5
3,109,5
3,110,4
3,111,3
3,112,4
3,113,5
3,114,5
3,115,4
3,116,5
3,117,5
3,118,6
3,119,6
3,120,6
3,121,7
3,122,6
3,123,5
3,124,4
3,125,5
3,126,5
3,127,4
3,128,4
3,129,6
3,130,5
3,131,6
3,132,5
3,133,5
3,134,5
3,135,5
3,136,6
3,137,6
3,138,5
3,139,5
3,140,4
3,141,6
3,142,5
3,143,5
3,144,5
3,145,6
3,146,5
3,147,6
3,148,6
3,149,6
3,150,6
3,151,6
3,152,5
3,153,4
3,154,5
3,155,6
3,156,5
3,157,5
3,158,6
3,159,6
3,160,5
3,161,5
3,162,7
3,163,4
3,164,7
3,165,6
3,166,5
3,167,5
3,168,6
3,169,6
3,170,6
3,171,6
3,172,5
3,173,6
3,174,6
3,175,7
3,176,5
3,177,5
3,178,6
3,179,6
3,180,5
3,181,6
3,182,7
3,183,6
3,184,5
3,185,5
3,186,6
3,187,5
3,188,5
3,189,6
3,190,6
3,191,5
3,192,6
3,193,6
3,194,6
3,195,7
3,196,6
3,197,6
3,198,6
3,199,5
4,1,3
4,2,4
4,3,1
4,4,0
4,5,4
4,6,5
4,7,6
4,8,4
4,9,4
4,10,3
4,11,2
4,12,2
4,13,1
4,14,2
4,15,3
4,16,4
4,17,5
4,18,5
4,19,5
4,20,4
4,21,4
4,22,2
4,23,2
4,24,2
4,25,3
4,26,4
4,27,4
4,28,4
4,29,4
4,30,6
4,31,5
4,32,4
4,33,3
4,34,3
4,35,3
4,36,4
4,37,3
4,38,3
4,39,3
4,40,3
4,41,3
4,42,5
4,43,5
4,44,4
4,45,3
4,46,2
4,47,3
4,48,4
4,49,4
4,50,4
4,51,3
4,52,2
4,53,4
4,54,4
4,55,3
4,56,5
4,57,4
4,58,3
4,59,4
4,60,4
4,61,3
4,62,4
4,63,4
4,64,4
4,65,3
4,66,3
4,67,2
4,68,3
4,69,3
4,70,4
4,71,3
4,72,4
4,73,4
4,74,3
4,75,4
4,76,4
4,77,4
4,78,3
4,79,3
4,80,5
4,81,4
4,82,3
4,83,4
4,84,3
4,85,4
4,86,3
4,87,4
4,88,3
4,89,2
4,90,4
4,91,4
4,92,4
4,93,4
4,94,4
4,95,5
4,96,5
4,97,4
4,98,4
4,99,5
4,100,4
4,101,4
4,102,3
4,103,4
4,104,4
4,105,3
4,106,4
4,107,4
4,108,4
4,109,5
4,110,4
4,111,3
4,112,4
4,113,5
4,114,5
4,115,4
4,116,4
4,117,4
4,118,5
4,119,5
4,120,6
4,121,7
4,122,6
4,123,5
4,124,4
4,125,5
4,126,4
4,127,4
4,128,3
4,129,5
4,130,5
4,131,6
4,132,4
4,133,4
4,134,5
4,135,4
4,136,5
4,137,6
4,138,5
4,139,4
4,140,3
4,141,5
4,142,4
4,143,4
4,144,5
4,145,6
4,146,5
4,147,6
4,148,6
4,149,6
4,150,6
4,151,6
4,152,5
4,153,4
4,154,4
4,155,5
4,156,4
4,157,5
4,158,5
4,159,5
4,160,4
4,161,4
4,162,6
4,163,4
4,164,7
4,165,6
4,166,5
4,167,5
4,168,6
4,169,5
4,170,5
4,171,5
4,172,4
4,173,5
4,174,5
4,175,6
4,176,5
4,177,5
4,178,6
4,179,6
4,180,5
4,181,6
4,182,7
4,183,6
4,184,5
4,185,4
4,186,5
4,187,4
4,188,4
4,189,6
4,190,6
4,191,5
4,192,6
4,193,6
4,194,6
4,195,7
4,196,6
4,197,6
4,198,5
4,199,4
5,1,5
5,2,7
5,3,5
5,4,4
5,5,0
5,6,3
5,7,4
5,8,6
5,9,6
5,10,6
5,11,6
5,12,5
5,13,3
5,14,2
5,15,1
5,16,1
5,17,3
5,18,7
5,19,7
5,20,6
5,21,6
5,22,5
5,23,4
5,24,4
5,25,3
5,26,2
5,27,3
5,28,2
5,29,2
5,30,4
5,31,7
5,32,6
5,33,5
5,34,5
5,35,6
5,36,6
5,37,5
5,38,4
5,39,3
5,40,3
5,41,2
5,42,3
5,43,7
5,44,6
5,45,5
5,46,4
5,47,5
5,48,6
5,49,6
5,50,5
5,51,4
5,52,3
5,53,4
5,54,3
5,55,3
5,56,4
5,57,6
5,58,5
5,59,6
5,60,6
5,61,5
5,62,6
5,63,6
5,64,6
5,65,5
5,66,5
5,67,4
5,68,5
5,69,4
5,70,4
5,71,4
5,72,4
5,73,6
5,74,5
5,75,6
5,76,6
5,77,6
5,78,5
5,79,5
5,80,7
5,81,6
5,82,5
5,83,6
5,84,5
5,85,6
5,86,4
5,87,3
5,88,4
5,89,4
5,90,5
5,91,5
5,92,6
5,93,6
5,94,6
5,95,7
5,96,7
5,97,6
5,98,6
5,99,7
5,100,6
5,101,6
5,102,5
5,103,5
5,104,5
5,105,4
5,106,5
5,107,5
5,108,5
5,109,7
5,110,6
5,111,5
5,112,6
5,113,7
5,114,7
5,115,6
5,116,5
5,117,5
5,118,6
5,119,6
5,120,8
5,121,9
5,122,8
5,123,7
5,124,6
5,125,7
5,126,6
5,127,6
5,128,5
5,129,6
5,130,7
5,131,8
5,132,6
5,133,6
5,134,7
5,135,6
5,136,7
5,137,8
5,138,7
5,139,6
5,140,5
5,141,7
5,142,6
5,143,6
5,144,7
5,145,8
5,146,7
5,147,8
5,148,8
5,149,8
5,150,8
5,151,8
5,152,7
5,153,6
5,154,6
5,155,7
5,156,6
5,157,7
5,158,7
5,159,7
5,160,6
5,161,6
5,162,8
5,163,6
5,164,9
5,165,8
5,166,7
5,167,7
5,168,8
5,169,7
5,170,7
5,171,7
5,172,6
5,173,7
5,174,7
5,175,8
5,176,7
5,177,7
5,178,8
5,179,8
5,180,7
5,181,8
5,182,9
5,183,8
5,184,7
5,185,6
5,186,7
5,187,6
5,188,6
5,189,8
5,190,8
5,191,7
5,192,8
5,193,8
5,194,8
5,195,9
5,196,8
5,197,8
5,198,7
5,199,6
6,1,6
6,2,8
6,3,6
6,4,5
6,5,3
6,6,0
6,7,1
6,8,7
6,9,7
6,10,7
6,11,7
6,12,6
6,13,4
6,14,3
6,15,2
6,16,2
6,17,2
6,18,8
6,19,8
6,20,7
6,21,7
6,22,6
6,23,5
6,24,5
6,25,4
6,26,3
6,27,4
6,28,3
6,29,1
6,30,3
6,31,8
6,32,7
6,33,6
6,34,6
6,35,6
6,36,7
6,37,6
6,38,5
6,39,4
6,40,3
6,41,2
6,42,2
6,43,8
6,44,7
6,45,6
6,46,5
6,47,6
6,48,7
6,49,6
6,50,6
6,51,4
6,52,3
6,53,4
6,54,3
6,55,2
6,56,3
6,57,7
6,58,6
6,59,7
6,60,7
6,61,6
6,62,6
6,63,6
6,64,6
6,65,5
6,66,5
6,67,4
6,68,5
6,69,4
6,70,4
6,71,3
6,72,3
6,73,7
6,74,6
6,75,7
6,76,7
6,77,7
6,78,6
6,79,5
6,80,7
6,81,6
6,82,5
6,83,6
6,84,5
6,85,6
6,86,4
6,87,3
6,88,4
6,89,3
6,90,4
6,91,4
6,92,7
6,93,6
6,94,7
6,95,8
6,96,8
6,97,7
6,98,6
6,99,7
6,100,6
6,101,6
6,102,5
6,103,5
6,104,5
6,105,4
6,106,5
6,107,4
6,108,5
6,109,7
6,110,6
6,111,5
6,112,6
6,113,7
6,114,6
6,115,6
6,116,5
6,117,5
6,118,6
6,119,5
6,120,8
6,121,9
6,122,8
6,123,7
6,124,6
6,125,7
6,126,5
6,127,6
6,128,4
6,129,6
6,130,6
6,131,7
6,132,5
6,133,5
6,134,6
6,135,5
6,136,6
6,137,8
6,138,7
6,139,5
6,140,4
6,141,6
6,142,5
6,143,5
6,144,7
6,145,8
6,146,7
6,147,8
6,148,8
6,149,8
6,150,8
6,151,7
6,152,6
6,153,5
6,154,5
6,155,6
6,156,5
6,157,6
6,158,6
6,159,6
6,160,5
6,161,5
6,162,7
6,163,6
6,164,9
6,165,7
6,166,6
6,167,6
6,168,7
6,169,6
6,170,6
6,171,6
6,172,5
6,173,6
6,174,6
6,175,7
6,176,7
6,177,7
6,178,8
6,179,8
6,180,6
6,181,7
6,182,8
6,183,7
6,184,6
6,185,5
6,186,6
6,187,5
6,188,5
6,189,8
6,190,7
6,191,7
6,192,8
6,193,7
6,194,7
6,195,8
6,196,7
6,197,7
6,198,6
6,199,5
7,1,7
7,2,9
7,3,7
7,4,6
7,5,4
7,6,1
7,7,0
7,8,8
7,9,8
7,10,8
7,11,8
7,12,7
7,13,5
7,14,4
7,15,3
7,16,3
7,17,1
7,18,9
7,19,9
7,20,8
7,21,8
7,22,7
7,23,6
7,24,6
7,25,5
7,26,4
7,27,5
7,28,4
7,29,2
7,30,2
7,31,9
7,32,8
7,33,7
7,34,7
7,35,7
7,36,8
7,37,7
7,38,6
7,39,5
7,40,4
7,41,3
7,42,1
7,43,9
7,44,8
7,45,7
7,46,6
7,47,7
7,48,8
7,49,7
7,50,7
7,51,5
7,52,4
7,53,5
7,54,4
7,55,3
7,56,2
7,57,8
7,58,7
7,59,8
7,60,8
7,61,7
7,62,7
7,63,7
7,64,7
7,65,6
7,66,6
7,67,5
7,68,6
7,69,5
7,70,4
7,71,3
7,72,2
7,73,8
7,74,7
7,75,8
7,76,8
7,77,8
7,78,7
7,79,6
7,80,8
7,81,7
7,82,6
7,83,7
7,84,6
7,85,7
7,86,5
7,87,4
7,88,5
7,89,4
7,90,3
7,91,3
7,92,8
7,93,7
7,94,8
7,95,9
7,96,9
7,97,8
7,98,7
7,99,8
7,100,7
7,101,7
7,102,6
7,103,6
7,104,6
7,105,3
7,106,4
7,107,3
7,108,4
7,109,8
7,110,7
7,111,6
7,112,7
7,113,7
7,114,6
7,115,5
7,116,5
7,117,5
7,118,6
7,119,4
7,120,9
7,121,10
7,122,9
7,123,8
7,124,7
7,125,8
7,126,6
7,127,6
7,128,5
7,129,6
7,130,7
7,131,7
7,132,6
7,133,6
7,134,7
7,135,5
7,136,5
7,137,9
7,138,8
7,139,6
7,140,5
7,141,7
7,142,6
7,143,6
7,144,8
7,145,9
7,146,8
7,147,9
7,148,9
7,149,9
7,150,9
7,151,8
7,152,7
7,153,6
7,154,6
7,155,7
7,156,6
7,157,6
7,158,7
7,159,7
7,160,5
7,161,4
7,162,6
7,163,7
7,164,10
7,165,8
7,166,7
7,167,7
7,168,8
7,169,7
7,170,7
7,171,6
7,172,6
7,173,6
7,174,5
7,175,6
7,176,8
7,177,8
7,178,9
7,179,9
7,180,7
7,181,8
7,182,9
7,183,8
7,184,7
7,185,6
7,186,7
7,187,6
7,188,6
7,189,9
7,190,8
7,191,8
7,192,8
7,193,8
7,194,7
7,195,8
7,196,8
7,197,8
7,198,6
7,199,5
8,1,1
8,2,4
8,3,5
8,4,4
8,5,6
8,6,7
8,7,8
8,8,0
8,9,2
8,10,4
8,11,5
8,12,5
8,13,3
8,14,4
8,15,5
8,16,6
8,17,7
8,18,1
8,19,1
8,20,3
8,21,4
8,22,4
8,23,4
8,24,4
8,25,5
8,26,6
8,27,6
8,28,6
8,29,6
8,30,8
8,31,2
8,32,2
8,33,3
8,34,3
8,35,5
8,36,6
8,37,5
8,38,5
8,39,5
8,40,5
8,41,5
8,42,7
8,43,2
8,44,3
8,45,3
8,46,2
8,47,3
8,48,4
8,49,6
8,50,6
8,51,5
8,52,4
8,53,6
8,54,6
8,55,5
8,56,7
8,57,3
8,58,2
8,59,3
8,60,4
8,61,3
8,62,4
8,63,4
8,64,5
8,65,5
8,66,5
8,67,4
8,68,5
8,69,5
8,70,6
8,71,5
8,72,6
8,73,4
8,74,3
8,75,3
8,76,4
8,77,3
8,78,3
8,79,3
8,80,5
8,81,6
8,82,5
8,83,6
8,84,5
8,85,6
8,86,5
8,87,6
8,88,5
8,89,4
8,90,6
8,91,6
8,92,4
8,93,4
8,94,4
8,95,4
8,96,4
8,97,4
8,98,4
8,99,5
8,100,5
8,101,6
8,102,5
8,103,6
8,104,6
8,105,5
8,106,6
8,107,6
8,108,6
8,109,5
8,110,5
8,111,4
8,112,5
8,113,6
8,114,7
8,115,6
8,116,6
8,117,6
8,118,7
8,119,7
8,120,7
8,121,6
8,122,5
8,123,5
8,124,4
8,125,6
8,126,6
8,127,6
8,128,5
8,129,7
8,130,5
8,131,6
8,132,6
8,133,6
8,134,7
8,135,6
8,136,7
8,137,6
8,138,5
8,139,6
8,140,5
8,141,7
8,142,6
8,143,6
8,144,6
8,145,7
8,146,6
8,147,7
8,148,6
8,149,6
8,150,6
8,151,7
8,152,6
8,153,5
8,154,6
8,155,7
8,156,6
8,157,7
8,158,7
8,159,7
8,160,6
8,161,6
8,162,8
8,163,5
8,164,7
8,165,6
8,166,6
8,167,6
8,168,7
8,169,7
8,170,7
8,171,7
8,172,6
8,173,7
8,174,7
8,175,8
8,176,6
8,177,6
8,178,7
8,179,7
8,180,6
8,181,7
8,182,8
8,183,7
8,184,6
8,185,6
8,186,7
8,187,6
8,188,6
8,189,7
8,190,7
8,191,6
8,192,7
8,193,7
8,194,8
8,195,8
8,196,7
8,197,7
8,198,7
8,199,6
9,1,1
9,2,2
9,3,5
9,4,4
9,5,6
9,6,7
9,7,8
9,8,2
9,9,0
9,10,3
9,11,4
9,12,5
9,13,3
9,14,4
9,15,5
9,16,6
9,17,7
9,18,3
9,19,1
9,20,1
9,21,3
9,22,4
9,23,4
9,24,4
9,25,5
9,26,6
9,27,6
9,28,6
9,29,6
9,30,8
9,31,4
9,32,2
9,33,2
9,34,3
9,35,5
9,36,6
9,37,5
9,38,5
9,39,5
9,40,5
9,41,5
9,42,7
9,43,4
9,44,3
9,45,3
9,46,2
9,47,3
9,48,4
9,49,6
9,50,6
9,51,5
9,52,4
9,53,6
9,54,6
9,55,5
9,56,7
9,57,3
9,58,2
9,59,3
9,60,4
9,61,3
9,62,4
9,63,4
9,64,5
9,65,5
9,66,5
9,67,4
9,68,5
9,69,5
9,70,6
9,71,5
9,72,6
9,73,4
9,74,3
9,75,3
9,76,4
9,77,3
9,78,3
9,79,3
9,80,5
9,81,6
9,82,5
9,83,6
9,84,5
9,85,6
9,86,5
9,87,6
9,88,5
9,89,4
9,90,6
9,91,6
9,92,4
9,93,4
9,94,4
9,95,4
9,96,4
9,97,4
9,98,4
9,99,5
9,100,5
9,101,6
9,102,5
9,103,6
9,104,6
9,105,5
9,106,6
9,107,6
9,108,6
9,109,5
9,110,5
9,111,4
9,112,5
9,113,6
9,114,7
9,115,6
9,116,6
9,117,6
9,118,7
9,119,7
9,120,7
9,121,6
9,122,5
9,123,5
9,124,4
9,125,6
9,126,6
9,127,6
9,128,5
9,129,7
9,130,5
9,131,6
9,132,6
9,133,6
9,134,7
9,135,6
9,136,7
9,137,6
9,138,5
9,139,6
9,140,5
9,141,7
9,142,6
9,143,6
9,144,6
9,145,7
9,146,6
9,147,7
9,148,6
9,149,6
9,150,6
9,151,7
9,152,6
9,153,5
9,154,6
9,155,7
9,156,6
9,157,7
9,158,7
9,159,7
9,160,6
9,161,6
9,162,8
9,163,5
9,164,7
9,165,6
9,166,6
9,167,6
9,168,7
9,169,7
9,170,7
9,171,7
9,172,6
9,173,7
9,174,7
9,175,8
9,176,6
9,177,6
9,178,7
9,179,7
9,180,6
9,181,7
9,182,8
9,183,7
9,184,6
9,185,6
9,186,7
9,187,6
9,188,6
9,189,7
9,190,7
9,191,6
9,192,7
9,193,7
9,194,8
9,195,8
9,196,7
9,197,7
9,198,7
9,199,6
10,1,3
10,2,1
10,3,2
10,4,3
10,5,6
10,6,7
10,7,8
10,8,4
10,9,3
10,10,0
10,11,1
10,12,3
10,13,3
10,14,4
10,15,5
10,16,6
10,17,7
10,18,5
10,19,4
10,20,2
10,21,1
10,22,2
10,23,3
10,24,4
10,25,5
10,26,6
10,27,6
10,28,6
10,29,6
10,30,8
10,31,5
10,32,3
10,33,2
10,34,1
10,35,3
10,36,4
10,37,4
10,38,5
10,39,5
10,40,5
10,41,5
10,42,7
10,43,5
10,44,4
10,45,3
10,46,2
10,47,2
10,48,2
10,49,5
10,50,5
10,51,5
10,52,4
10,53,6
10,54,6
10,55,5
10,56,7
10,57,4
10,58,3
10,59,4
10,60,4
10,61,3
10,62,3
10,63,2
10,64,3
10,65,3
10,66,4
10,67,4
10,68,5
10,69,5
10,70,6
10,71,5
10,72,6
10,73,4
10,74,3
10,75,4
10,76,4
10,77,4
10,78,3
10,79,3
10,80,3
10,81,4
10,82,4
10,83,5
10,84,5
10,85,6
10,86,5
10,87,6
10,88,5
10,89,4
10,90,6
10,91,6
10,92,4
10,93,4
10,94,4
10,95,5
10,96,5
10,97,4
10,98,4
10,99,4
10,100,3
10,101,4
10,102,5
10,103,6
10,104,6
10,105,5
10,106,6
10,107,6
10,108,6
10,109,5
10,110,5
10,111,4
10,112,4
10,113,4
10,114,5
10,115,6
10,116,6
10,117,6
10,118,7
10,119,7
10,120,7
10,121,7
10,122,6
10,123,6
10,124,5
10,125,5
10,126,6
10,127,6
10,128,5
10,129,7
10,130,6
10,131,6
10,132,6
10,133,6
10,134,7
10,135,6
10,136,7
10,137,7
10,138,6
10,139,6
10,140,5
10,141,7
10,142,6
10,143,6
10,144,6
10,145,7
10,146,6
10,147,7
10,148,7
10,149,7
10,150,7
10,151,7
10,152,6
10,153,5
10,154,6
10,155,7
10,156,6
10,157,7
10,158,7
10,159,7
10,160,6
10,161,6
10,162,8
10,163,5
10,164,8
10,165,7
10,166,6
10,167,6
10,168,7
10,169,7
10,170,7
10,171,7
10,172,6
10,173,7
10,174,7
10,175,8
10,176,6
10,177,6
10,178,7
10,179,7
10,180,6
10,181,7
10,182,8
10,183,7
10,184,6
10,185,6
10,186,7
10,187,6
10,188,6
10,189,7
10,190,7
10,191,6
10,192,7
10,193,7
10,194,8
10,195,8
10,196,7
10,197,7
10,198,7
10,199,6
11,1,4
11,2,2
11,3,1
11,4,2
11,5,6
11,6,7
11,7,8
11,8,5
11,9,4
11,10,1
11,11,0
11,12,2
11,13,3
11,14,4
11,15,5
11,16,6
11,17,7
11,18,6
11,19,5
11,20,3
11,21,2
11,22,1
11,23,2
11,24,4
11,25,5
11,26,6
11,27,6
11,28,6
11,29,6
11,30,8
11,31,6
11,32,4
11,33,3
11,34,2
11,35,2
11,36,3
11,37,3
11,38,5
11,39,5
11,40,5
11,41,5
11,42,7
11,43,6
11,44,5
11,45,4
11,46,3
11,47,3
11,48,3
11,49,4
11,50,4
11,51,4
11,52,4
11,53,6
11,54,6
11,55,5
11,56,7
11,57,5
11,58,4
11,59,5
11,60,5
11,61,4
11,62,4
11,63,3
11,64,3
11,65,2
11,66,3
11,67,3
11,68,4
11,69,5
11,70,6
11,71,5
11,72,6
11,73,5
11,74,4
11,75,5
11,76,5
11,77,5
11,78,4
11,79,4
11,80,4
11,81,4
11,82,3
11,83,5
11,84,4
11,85,5
11,86,5
11,87,6
11,88,5
11,89,4
11,90,6
11,91,6
11,92,5
11,93,5
11,94,5
11,95,6
11,96,6
11,97,5
11,98,5
11,99,5
11,100,4
11,101,4
11,102,4
11,103,5
11,104,6
11,105,5
11,106,6
11,107,6
11,108,6
11,109,6
11,110,5
11,111,4
11,112,5
11,113,5
11,114,5
11,115,5
11,116,6
11,117,6
11,118,7
11,119,7
11,120,7
11,121,8
11,122,7
11,123,6
11,124,5
11,125,6
11,126,5
11,127,5
11,128,5
11,129,7
11,130,6
11,131,6
11,132,5
11,133,5
11,134,6
11,135,6
11,136,7
11,137,7
11,138,6
11,139,5
11,140,4
11,141,6
11,142,6
11,143,6
11,144,6
11,145,7
11,146,6
11,147,7
11,148,7
11,149,7
11,150,7
11,151,7
11,152,6
11,153,5
11,154,5
11,155,6
11,156,5
11,157,6
11,158,7
11,159,7
11,160,6
11,161,6
11,162,8
11,163,5
11,164,8
11,165,7
11,166,6
11,167,6
11,168,7
11,169,6
11,170,7
11,171,7
11,172,6
11,173,7
11,174,7
11,175,8
11,176,6
11,177,6
11,178,7
11,179,7
11,180,6
11,181,7
11,182,8
11,183,7
11,184,6
11,185,6
11,186,7
11,187,6
11,188,6
11,189,7
11,190,7
11,191,6
11,192,7
11,193,7
11,194,7
11,195,8
11,196,7
11,197,7
11,198,7
11,199,6
12,1,4
12,2,4
12,3,1
12,4,2
12,5,5
12,6,6
12,7,7
12,8,5
12,9,5
12,10,3
12,11,2
12,12,0
12,13,2
12,14,3
12,15,4
12,16,5
12,17,6
12,18,6
12,19,6
12,20,5
12,21,4
12,22,2
12,23,1
12,24,3
12,25,4
12,26,5
12,27,5
12,28,5
12,29,5
12,30,7
12,31,6
12,32,5
12,33,4
12,34,3
12,35,3
12,36,3
12,37,2
12,38,4
12,39,4
12,40,4
12,41,4
12,42,6
12,43,6
12,44,5
12,45,4
12,46,3
12,47,4
12,48,4
12,49,4
12,50,3
12,51,3
12,52,3
12,53,5
12,54,5
12,55,4
12,56,6
12,57,5
12,58,4
12,59,5
12,60,5
12,61,4
12,62,4
12,63,4
12,64,4
12,65,3
12,66,3
12,67,2
12,68,3
12,69,4
12,70,5
12,71,4
12,72,5
12,73,5
12,74,4
12,75,5
12,76,5
12,77,5
12,78,4
12,79,3
12,80,5
12,81,4
12,82,3
12,83,4
12,84,3
12,85,4
12,86,4
12,87,5
12,88,4
12,89,3
12,90,5
12,91,5
12,92,5
12,93,4
12,94,5
12,95,6
12,96,6
12,97,5
12,98,4
12,99,5
12,100,4
12,101,4
12,102,3
12,103,4
12,104,5
12,105,4
12,106,5
12,107,5
12,108,5
12,109,5
12,110,4
12,111,3
12,112,4
12,113,5
12,114,5
12,115,4
12,116,5
12,117,5
12,118,6
12,119,6
12,120,6
12,121,7
12,122,6
12,123,5
12,124,4
12,125,5
12,126,5
12,127,4
12,128,4
12,129,6
12,130,5
12,131,6
12,132,5
12,133,5
12,134,5
12,135,5
12,136,6
12,137,6
12,138,5
12,139,5
12,140,4
12,141,6
12,142,5
12,143,5
12,144,5
